@attribute measureDivergence numeric
@attribute measureBayesScore numeric
@attribute measureBDeuScore numeric
@attribute measureMDLScore numeric
@attribute measureAICScore numeric
@attribute measureEntropyScore numeric
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric
@attribute measureOutOfBagError numeric

@data

learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,4,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20161104.1051,586,66,58,8,0,87.878788,12.121212,0,0.832008,0.062221,0.239966,17.331644,56.612987,125.607217,114.309839,11.297379,1.90314,1.731967,0.171172,105.404431,1.597037,5555.303206,0.916667,22,0,0,1,42,0.083333,2,1,0.916667,0.956522,0.935414,0.998016,0.996795,0.878788,0.035924,0.964076,0.121212,0.88136,0.878788,0.8768,0.841462,0.955501,0.91484,0.855292,0.878788,0.001,0.002,0,0,0,0,9903,136829,17749,89.393939,25.757576,?,?,?,?,?,?,?,?,?,?,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,4,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20161104.1051,587,65,64,1,0,98.461538,1.538462,0,0.978369,0.011655,0.087421,3.256894,20.697989,122.501484,6.038185,116.463299,1.884638,0.092895,1.791743,119.246145,1.834556,6278.049148,1,24,0.02439,1,0.97561,40,0,0,0.96,1,0.979592,0.967773,0.998984,0.998333,0.984615,0.009006,0.990994,0.015385,0.985231,0.984615,0.984507,0.978079,0.999317,0.998423,0.986277,0.984615,0.001,0.002,0,0,0,0,9903,137058,17520,98.461538,26.538462,?,?,?,?,?,?,?,?,?,?,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,4,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20161104.1051,587,65,59,6,0,90.769231,9.230769,0,0.870818,0.047354,0.198112,13.232307,46.905473,122.501484,42.072634,80.42885,1.884638,0.647271,1.237367,108.276711,1.665796,5700.532393,0.958333,23,0,0,1,41,0.041667,1,1,0.958333,0.978723,0.967221,1,1,0.907692,0.03291,0.96709,0.092308,0.91,0.907692,0.908515,0.874536,0.977565,0.955439,0.91263,0.907692,0.001,0.002,0.0156,0,15.6001,0,9903,137058,17520,95.384615,27.307692,?,?,?,?,?,?,?,?,?,?,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,4,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20161104.1051,587,65,63,2,0,96.923077,3.076923,0,0.956954,0.026406,0.123032,7.360131,29.047442,123.143425,12.310233,110.833192,1.894514,0.189388,1.705126,115.879078,1.782755,6104.248717,1,23,0.02381,1,0.97619,41,0,0,0.958333,1,0.978723,0.967221,0.998965,0.998188,0.969231,0.014779,0.985221,0.030769,0.970641,0.969231,0.968566,0.957428,0.995805,0.990433,0.971604,0.969231,0.001,0.002,0,0,0,0,9903,137058,17520,98.461538,29.615385,?,?,?,?,?,?,?,?,?,?,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,4,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20161104.1051,587,65,63,2,0,96.923077,3.076923,0,0.956954,0.020242,0.12176,5.64203,28.747021,123.143425,13.387687,109.755738,1.894514,0.205964,1.68855,117.163919,1.802522,6171.931254,1,23,0.02381,1,0.97619,41,0,0,0.958333,1,0.978723,0.967221,0.998965,0.998188,0.969231,0.014779,0.985221,0.030769,0.970641,0.969231,0.968566,0.957428,0.994842,0.989142,0.971604,0.969231,0.001,0.002,0,0,0,0,9903,137058,17520,98.461538,26.923077,?,?,?,?,?,?,?,?,?,?,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,4,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20161104.1051,587,65,63,2,0,96.923077,3.076923,0,0.956897,0.023219,0.126995,6.48182,30.034471,122.78741,16.030475,106.756935,1.889037,0.246623,1.642414,116.250629,1.788471,6121.884396,1,24,0,0,1,41,0,0,1,1,1,1,1,1,0.969231,0.011784,0.988216,0.030769,0.972308,0.969231,0.969015,0.959681,0.994242,0.985814,0.970175,0.969231,0.001,0.002,0,0,0,0,9903,137058,17520,96.923077,27.692308,?,?,?,?,?,?,?,?,?,?,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,4,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20161104.1051,587,65,59,6,0,90.769231,9.230769,0,0.872382,0.045714,0.179344,12.732725,42.307731,123.799654,30.70422,93.095433,1.90461,0.472373,1.432237,109.668344,1.687205,5780.485773,0.833333,20,0.02439,1,0.97561,40,0.166667,4,0.952381,0.833333,0.888889,0.834794,0.994919,0.990908,0.907692,0.032083,0.967917,0.092308,0.921689,0.907692,0.910045,0.87743,0.995392,0.989013,0.911438,0.907692,0.001,0.002,0,0,0,0,9903,137058,17520,98.461538,28.846154,?,?,?,?,?,?,?,?,?,?,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,4,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20161104.1051,587,65,60,5,0,92.307692,7.692308,0,0.892916,0.036996,0.171315,10.304444,40.413816,123.799654,23.901564,99.89809,1.90461,0.367716,1.536894,112.247496,1.726885,5916.429771,1,24,0.04878,2,0.95122,39,0,0,0.923077,1,0.96,0.937043,1,1,0.923077,0.026945,0.973055,0.076923,0.927751,0.923077,0.920908,0.899183,0.994154,0.985868,0.908783,0.923077,0.001,0.002,0,0,0,0,9903,137058,17520,96.923077,27.307692,?,?,?,?,?,?,?,?,?,?,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,4,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20161104.1051,587,65,61,4,0,93.846154,6.153846,0,0.913907,0.034254,0.162316,9.540769,38.290867,123.799654,57.126792,66.672862,1.90461,0.878874,1.025736,113.105513,1.740085,5961.654808,1,24,0.02439,1,0.97561,40,0,0,0.96,1,0.979592,0.967773,0.980691,0.943085,0.938462,0.024128,0.975872,0.061538,0.939077,0.938462,0.938106,0.917879,0.976177,0.952899,0.931009,0.938462,0.001,0.002,0,0,0,0,9903,137058,17520,95.384615,27.307692,?,?,?,?,?,?,?,?,?,?,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,5,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20161104.1051,586,66,61,5,0,92.424242,7.575758,0,0.894366,0.042263,0.187795,11.77229,44.304822,125.607217,574.367727,-448.76051,1.90314,8.702541,-6.799402,111.995432,1.6969,5902.679598,0.958333,23,0,0,1,42,0.041667,1,1,0.958333,0.978723,0.967495,0.997024,0.99537,0.924242,0.027288,0.972712,0.075758,0.928571,0.924242,0.925091,0.899547,0.965134,0.956544,0.919681,0.924242,0.001,0.002,0,0,0,0,9903,136829,17749,95.454545,27.272727,?,?,?,?,?,?,?,?,?,?,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,5,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20161104.1051,586,66,63,3,0,95.454545,4.545455,0,0.936518,0.024494,0.128497,6.822842,30.315187,125.607217,10.021454,115.585763,1.90314,0.15184,1.751299,118.121478,1.789719,6225.55066,1,24,0.047619,2,0.952381,40,0,0,0.923077,1,0.96,0.937614,1,1,0.954545,0.019406,0.980594,0.045455,0.95856,0.954545,0.953072,0.939672,0.998515,0.995382,0.947516,0.954545,0.001,0.002,0,0,0,0,9903,136829,17749,98.484848,27.272727,?,?,?,?,?,?,?,?,?,?,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,5,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20161104.1051,587,65,64,1,0,98.461538,1.538462,0,0.978541,0.014106,0.093444,3.928829,22.043724,123.799654,25.980179,97.819474,1.90461,0.399695,1.504915,119.126543,1.832716,6279.016026,1,24,0,0,1,41,0,0,1,1,1,1,1,1,0.984615,0.004615,0.995385,0.015385,0.985577,0.984615,0.984351,0.981481,0.99892,0.994872,0.975269,0.984615,0.001,0.002,0,0,0,0,9903,137058,17520,98.461538,26.153846,?,?,?,?,?,?,?,?,?,?,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,5,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20161104.1051,587,65,56,9,0,86.153846,13.846154,0,0.804609,0.069546,0.247944,19.414398,58.638886,122.78741,86.810773,35.976637,1.889037,1.33555,0.553487,100.108055,1.540124,5271.798914,0.958333,23,0.04878,2,0.95122,39,0.041667,1,0.92,0.958333,0.938776,0.902247,0.989837,0.984861,0.861538,0.054913,0.945087,0.138462,0.867294,0.861538,0.861543,0.813333,0.975852,0.939488,0.847068,0.861538,0.001,0.003,0,0,0,0,9903,137058,17520,89.230769,27.307692,?,?,?,?,?,?,?,?,?,?,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,5,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20161104.1051,587,65,58,7,0,89.230769,10.769231,0,0.849288,0.054313,0.22169,15.162042,52.429861,122.78741,71.839875,50.947535,1.889037,1.105229,0.783808,104.934931,1.614384,5525.987467,1,24,0.02439,1,0.97561,40,0,0,0.96,1,0.979592,0.967773,1,1,0.892308,0.03455,0.96545,0.107692,0.891288,0.892308,0.889057,0.858078,0.977914,0.94565,0.864283,0.892308,0.001,0.002,0,0.0156,0,15.6001,9903,137058,17520,92.307692,26.923077,?,?,?,?,?,?,?,?,?,?,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,5,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20161104.1051,587,65,64,1,0,98.461538,1.538462,0,0.978463,0.0156,0.068705,4.354982,16.248682,122.78741,3.678566,119.108844,1.889037,0.056593,1.832444,119.108844,1.832444,6272.401091,1,24,0,0,1,41,0,0,1,1,1,1,1,1,0.984615,0.005892,0.994108,0.015385,0.985425,0.984615,0.984575,0.979519,1,1,0.985179,0.984615,0.001,0.002,0,0,0,0,9903,137058,17520,100,28.846154,?,?,?,?,?,?,?,?,?,?,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,5,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20161104.1051,587,65,64,1,0,98.461538,1.538462,0,0.978498,0.013705,0.075465,3.82962,17.867192,122.501484,3.521782,118.979702,1.884638,0.054181,1.830457,119.105528,1.832393,6270.645967,0.958333,23,0,0,1,41,0.041667,1,1,0.958333,0.978723,0.967221,1,1,0.984615,0.004615,0.995385,0.015385,0.985577,0.984615,0.9847,0.978323,1,1,0.986616,0.984615,0.001,0.002,0,0,0,0,9903,137058,17520,100,26.923077,?,?,?,?,?,?,?,?,?,?,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,5,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20161104.1051,587,65,58,7,0,89.230769,10.769231,0,0.848686,0.052386,0.209274,14.63849,49.548101,122.501484,48.24581,74.255674,1.884638,0.742243,1.142395,106.411316,1.637097,5602.323462,0.958333,23,0,0,1,41,0.041667,1,1,0.958333,0.978723,0.967221,1,1,0.892308,0.036506,0.963494,0.107692,0.895318,0.892308,0.889092,0.858484,0.9733,0.936294,0.870342,0.892308,0.001,0.002,0,0,0,0,9903,137058,17520,93.846154,27.692308,?,?,?,?,?,?,?,?,?,?,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,5,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20161104.1051,587,65,62,3,0,95.384615,4.615385,0,0.935876,0.030761,0.151708,8.554773,35.727488,124.155668,35.156801,88.998867,1.910087,0.540874,1.369213,115.024321,1.769605,6064.712667,1,23,0.02381,1,0.97619,41,0,0,0.958333,1,0.978723,0.967221,0.980331,0.935103,0.953846,0.016939,0.983061,0.046154,0.956966,0.953846,0.952095,0.939535,0.975034,0.951528,0.945787,0.953846,0.001,0.002,0,0.0156,0,15.6001,9903,137058,17520,96.923077,28.076923,?,?,?,?,?,?,?,?,?,?,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,5,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20161104.1051,587,65,61,4,0,93.846154,6.153846,0,0.914949,0.029593,0.140251,8.230044,33.029345,124.155668,14.544365,109.611304,1.910087,0.223759,1.686328,115.732831,1.780505,6102.069199,0.956522,22,0.02381,1,0.97619,41,0.043478,1,0.956522,0.956522,0.956522,0.932712,0.998965,0.998188,0.938462,0.019815,0.980185,0.061538,0.940171,0.938462,0.938706,0.91729,0.996249,0.991045,0.934334,0.938462,0.001,0.002,0,0,0,0,9903,137058,17520,98.461538,27.307692,?,?,?,?,?,?,?,?,?,?,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,6,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20161104.1051,586,66,62,4,0,93.939394,6.060606,0,0.916031,0.036041,0.173917,10.039371,41.030779,125.607217,31.861004,93.746214,1.90314,0.482742,1.420397,114.686773,1.737678,6044.525777,1,24,0,0,1,42,0,0,1,1,1,1,1,1,0.939394,0.014761,0.985239,0.060606,0.943124,0.939394,0.938913,0.923656,0.986157,0.971049,0.92335,0.939394,0.001,0.002,0,0,0,0,9903,136829,17749,95.454545,26.893939,?,?,?,?,?,?,?,?,?,?,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,6,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20161104.1051,586,66,58,8,0,87.878788,12.121212,0,0.831954,0.055131,0.21741,15.356907,51.291622,125.607217,73.472833,52.134384,1.90314,1.113225,0.789915,107.8649,1.634317,5684.981365,0.875,21,0,0,1,42,0.125,3,1,0.875,0.933333,0.903696,1,1,0.878788,0.040657,0.959343,0.121212,0.89203,0.878788,0.882071,0.841177,0.973165,0.953777,0.879167,0.878788,0.001,0.002,0,0,0,0,9903,136829,17749,92.424242,26.893939,?,?,?,?,?,?,?,?,?,?,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,6,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20161104.1051,587,65,61,4,0,93.846154,6.153846,0,0.913736,0.03653,0.165387,10.207547,39.157254,122.501484,39.540569,82.960915,1.884638,0.608316,1.276322,111.093224,1.709127,5848.815653,0.958333,23,0.02439,1,0.97561,40,0.041667,1,0.958333,0.958333,0.958333,0.933943,0.997967,0.996795,0.938462,0.020093,0.979907,0.061538,0.938462,0.938462,0.938462,0.918368,0.993838,0.981886,0.920536,0.938462,0.001,0.002,0,0.0156,0,15.6001,9903,137058,17520,96.923077,27.307692,?,?,?,?,?,?,?,?,?,?,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,6,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20161104.1051,587,65,60,5,0,92.307692,7.692308,0,0.892062,0.03936,0.16989,10.998354,40.22347,122.501484,43.715584,78.7859,1.884638,0.672547,1.212091,110.832797,1.70512,5835.104743,0.916667,22,0.02439,1,0.97561,40,0.083333,2,0.956522,0.916667,0.93617,0.900551,0.97815,0.933005,0.923077,0.029206,0.970794,0.076923,0.926062,0.923077,0.923432,0.895231,0.960193,0.909829,0.918079,0.923077,0.001,0.002,0,0,0,0,9903,137058,17520,96.923077,28.076923,?,?,?,?,?,?,?,?,?,?,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,6,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20161104.1051,587,65,62,3,0,95.384615,4.615385,0,0.935622,0.026118,0.136882,7.290967,32.372634,122.78741,13.7162,109.07121,1.889037,0.211018,1.678019,114.820224,1.766465,6046.557697,1,24,0,0,1,41,0,0,1,1,1,1,1,1,0.953846,0.012772,0.987228,0.046154,0.954744,0.953846,0.953615,0.939818,0.994896,0.987406,0.945251,0.953846,0.001,0.002,0,0,0,0,9903,137058,17520,98.461538,27.307692,?,?,?,?,?,?,?,?,?,?,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,6,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20161104.1051,587,65,63,2,0,96.923077,3.076923,0,0.95711,0.020372,0.123057,5.687113,29.102971,122.78741,12.422041,110.36537,1.889037,0.191108,1.697929,117.038382,1.80059,6163.3683,1,24,0,0,1,41,0,0,1,1,1,1,1,1,0.969231,0.00688,0.99312,0.030769,0.971154,0.969231,0.969524,0.961144,0.996206,0.988434,0.960565,0.969231,0.001,0.002,0,0,0,0,9903,137058,17520,96.923077,27.307692,?,?,?,?,?,?,?,?,?,?,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,6,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20161104.1051,587,65,63,2,0,96.923077,3.076923,0,0.956768,0.028041,0.124388,7.827771,29.417793,122.78741,526.875996,-404.088586,1.889037,8.105785,-6.216747,114.302137,1.758494,6019.274663,1,24,0,0,1,41,0,0,1,1,1,1,1,1,0.969231,0.011784,0.988216,0.030769,0.972308,0.969231,0.969201,0.96109,0.983593,0.979651,0.959547,0.969231,0.001,0.002,0.0156,0,15.6001,0,9903,137058,17520,98.461538,29.230769,?,?,?,?,?,?,?,?,?,?,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,6,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20161104.1051,587,65,62,3,0,95.384615,4.615385,0,0.935707,0.030244,0.1504,8.423996,35.479889,123.799654,30.523114,93.27654,1.90461,0.469586,1.435024,114.050261,1.754619,6011.451316,1,24,0,0,1,41,0,0,1,1,1,1,1,1,0.953846,0.012667,0.987333,0.046154,0.953557,0.953846,0.953258,0.941668,0.997229,0.991347,0.936131,0.953846,0.001,0.002,0,0,0,0,9903,137058,17520,95.384615,27.307692,?,?,?,?,?,?,?,?,?,?,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,6,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20161104.1051,587,65,61,4,0,93.846154,6.153846,0,0.914078,0.031682,0.155918,8.811117,36.718832,124.155668,27.796,96.359669,1.910087,0.427631,1.482456,114.691153,1.764479,6047.146222,1,23,0.02381,1,0.97619,41,0,0,0.958333,1,0.978723,0.967221,1,1,0.938462,0.027488,0.972512,0.061538,0.945396,0.938462,0.93558,0.918123,0.984187,0.966368,0.937927,0.938462,0.001,0.002,0,0,0,0,9903,137058,17520,96.923077,27.307692,?,?,?,?,?,?,?,?,?,?,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,6,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20161104.1051,587,65,60,5,0,92.307692,7.692308,0,0.892597,0.037521,0.169854,10.434959,40.000706,124.155668,19.550048,104.60562,1.910087,0.30077,1.609317,113.166345,1.741021,5966.750009,0.956522,22,0.071429,3,0.928571,39,0.043478,1,0.88,0.956522,0.916667,0.869916,0.988613,0.982661,0.923077,0.036245,0.963755,0.076923,0.923692,0.923077,0.920283,0.891447,0.991663,0.978525,0.92646,0.923077,0.001,0.002,0,0,0,0,9903,137058,17520,96.923077,26.923077,?,?,?,?,?,?,?,?,?,?,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,7,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20161104.1051,586,66,64,2,0,96.969697,3.030303,0,0.95776,0.020548,0.113091,5.736467,26.747496,124.594974,8.586828,116.008146,1.887803,0.130103,1.757699,119.087957,1.804363,6270.798871,0.958333,23,0,0,1,42,0.041667,1,1,0.958333,0.978723,0.967495,1,1,0.969697,0.009697,0.990303,0.030303,0.973064,0.969697,0.970222,0.959085,0.998446,0.995709,0.973218,0.969697,0.001,0.002,0,0,0,0,9903,136829,17749,98.484848,27.272727,?,?,?,?,?,?,?,?,?,?,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,7,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20161104.1051,586,66,64,2,0,96.969697,3.030303,0,0.957975,0.022232,0.128014,6.192672,30.201137,125.607217,14.893872,110.713345,1.90314,0.225665,1.677475,119.293891,1.807483,6287.342286,1,24,0,0,1,42,0,0,1,1,1,1,1,1,0.969697,0.006546,0.993454,0.030303,0.97138,0.969697,0.969938,0.961858,0.997004,0.990155,0.961871,0.969697,0.001,0.002,0,0,0,0,9903,136829,17749,96.969697,26.893939,?,?,?,?,?,?,?,?,?,?,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,7,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20161104.1051,587,65,61,4,0,93.846154,6.153846,0,0.913793,0.033535,0.150311,9.340557,35.458772,123.799654,57.59879,66.200863,1.90461,0.886135,1.018475,113.040034,1.739077,5958.203471,1,24,0,0,1,41,0,0,1,1,1,1,1,1,0.938462,0.021015,0.978985,0.061538,0.941538,0.938462,0.937073,0.921828,0.983035,0.977806,0.917794,0.938462,0.001,0.002,0,0,0,0,9903,137058,17520,96.923077,28.076923,?,?,?,?,?,?,?,?,?,?,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,7,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20161104.1051,587,65,61,4,0,93.846154,6.153846,0,0.913907,0.03988,0.177562,11.107772,41.887526,123.799654,43.722664,80.07699,1.90461,0.672656,1.231954,111.217559,1.711039,5862.14305,1,24,0.02439,1,0.97561,40,0,0,0.96,1,0.979592,0.967773,0.997967,0.996597,0.938462,0.024128,0.975872,0.061538,0.939077,0.938462,0.938106,0.917879,0.982687,0.957332,0.931009,0.938462,0.001,0.002,0,0.0156,0,15.6001,9903,137058,17520,93.846154,26.923077,?,?,?,?,?,?,?,?,?,?,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,7,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20161104.1051,587,65,60,5,0,92.307692,7.692308,0,0.893092,0.040179,0.17485,11.191029,41.247582,123.799654,530.468117,-406.668463,1.90461,8.161048,-6.256438,111.271463,1.711869,5864.984227,0.958333,23,0.02439,1,0.97561,40,0.041667,1,0.958333,0.958333,0.958333,0.933943,0.977642,0.917391,0.923077,0.023831,0.976169,0.076923,0.924939,0.923077,0.922444,0.899419,0.963153,0.938448,0.902995,0.923077,0.001,0.002,0,0,0,0,9903,137058,17520,95.384615,28.461538,?,?,?,?,?,?,?,?,?,?,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,7,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20161104.1051,587,65,62,3,0,95.384615,4.615385,0,0.935834,0.02841,0.153164,7.913203,36.131768,123.799654,26.219176,97.580478,1.90461,0.403372,1.501238,115.662265,1.779419,6096.418118,0.958333,23,0,0,1,41,0.041667,1,1,0.958333,0.978723,0.967221,0.998984,0.998333,0.953846,0.016399,0.983601,0.046154,0.955824,0.953846,0.953696,0.937516,0.989968,0.975327,0.955661,0.953846,0.001,0.002,0,0,0,0,9903,137058,17520,95.384615,27.692308,?,?,?,?,?,?,?,?,?,?,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,7,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20161104.1051,587,65,58,7,0,89.230769,10.769231,0,0.84752,0.050981,0.196747,14.245632,46.582176,122.501484,28.868247,93.633237,1.884638,0.444127,1.440511,106.867696,1.644118,5626.350842,1,24,0.04878,2,0.95122,39,0,0,0.923077,1,0.96,0.937043,0.997967,0.996795,0.892308,0.043547,0.956453,0.107692,0.893276,0.892308,0.883842,0.855375,0.989004,0.971679,0.865993,0.892308,0.001,0.002,0,0,0,0,9903,137058,17520,96.923077,28.076923,?,?,?,?,?,?,?,?,?,?,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,7,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20161104.1051,587,65,61,4,0,93.846154,6.153846,0,0.91422,0.032281,0.150932,9.020304,35.734988,122.501484,15.955838,106.545646,1.884638,0.245474,1.639164,113.110529,1.740162,5955.022355,0.916667,22,0.02439,1,0.97561,40,0.083333,2,0.956522,0.916667,0.93617,0.900551,0.997967,0.996597,0.938462,0.020093,0.979907,0.061538,0.939716,0.938462,0.938483,0.915453,0.995557,0.989974,0.934043,0.938462,0.001,0.002,0,0.0156,0,15.6001,9903,137058,17520,98.461538,29.230769,?,?,?,?,?,?,?,?,?,?,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,7,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20161104.1051,587,65,61,4,0,93.846154,6.153846,0,0.913907,0.036024,0.161529,10.041092,38.136386,123.143425,34.623002,88.520423,1.894514,0.532662,1.361853,112.308671,1.727826,5916.167729,1,23,0.02381,1,0.97619,41,0,0,0.958333,1,0.978723,0.967221,1,1,0.938462,0.026157,0.973843,0.061538,0.938443,0.938462,0.937166,0.91462,0.978281,0.957763,0.942117,0.938462,0.001,0.002,0,0,0,0,9903,137058,17520,96.923077,28.846154,?,?,?,?,?,?,?,?,?,?,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,7,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20161104.1051,587,65,60,5,0,92.307692,7.692308,0,0.892277,0.042864,0.187709,11.947704,44.317396,123.143425,55.728342,67.415083,1.894514,0.857359,1.037155,109.422655,1.683425,5764.1389,1,23,0.02381,1,0.97619,41,0,0,0.958333,1,0.978723,0.967221,1,1,0.923077,0.028014,0.971986,0.076923,0.923098,0.923077,0.920031,0.898033,0.983664,0.958875,0.903363,0.923077,0.001,0.002,0,0,0,0,9903,137058,17520,93.846154,26.538462,?,?,?,?,?,?,?,?,?,?,?,?,?,?
